,Id,OverallQualitySum,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,Foundation,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageYrBlt,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
64,65,0.7522123893805309,60,RL,,9375,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,1997,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,573.0,PConc,739,0,318,1057,GasA,1057,977,0,2034,1,0,2,1,3,1,8,Typ,0,Attchd,1998.0,2,645,576,36,0,0,0,0,,0,2,2009,WD,Normal,219500
65,66,0.8672566371681416,60,RL,76.0,9591,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,2004,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,344.0,PConc,0,0,1143,1143,GasA,1143,1330,0,2473,0,0,2,1,4,1,9,Typ,1,BuiltIn,2004.0,3,852,192,151,0,0,0,0,,0,10,2007,WD,Normal,317000
66,67,0.8230088495575221,20,RL,,19900,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,PosA,Norm,1Fam,1Story,1970,1989,Gable,CompShg,Plywood,Plywood,BrkFace,287.0,CBlock,912,0,1035,1947,GasA,2207,0,0,2207,1,0,2,0,3,1,7,Min1,1,Attchd,1970.0,2,576,301,0,0,0,0,0,,0,7,2010,WD,Normal,180000
67,68,0.8053097345132744,20,RL,72.0,10665,Pave,,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,167.0,PConc,1013,0,440,1453,GasA,1479,0,0,1479,1,0,2,0,3,1,7,Typ,0,Attchd,2003.0,2,558,144,29,0,0,0,0,,0,6,2007,WD,Normal,226000
68,69,0.6283185840707964,30,RM,47.0,4608,Pave,,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Artery,Norm,1Fam,1Story,1945,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,CBlock,0,0,747,747,GasA,747,0,0,747,0,0,1,0,2,1,4,Typ,0,Attchd,1945.0,1,220,0,0,0,0,0,0,,0,6,2010,WD,Normal,80000
69,70,0.6991150442477876,50,RL,81.0,15593,Pave,,Reg,Lvl,AllPub,Corner,Gtl,ClearCr,Norm,Norm,1Fam,1.5Fin,1953,1953,Gable,CompShg,BrkFace,AsbShng,None,0.0,CBlock,603,0,701,1304,GasW,1304,983,0,2287,0,0,2,0,3,1,7,Typ,1,Attchd,1953.0,2,667,0,21,114,0,0,0,,0,7,2006,WD,Normal,225000
70,71,0.831858407079646,20,RL,95.0,13651,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1973,1973,Gable,CompShg,Plywood,Plywood,BrkFace,1115.0,CBlock,1880,0,343,2223,GasA,2223,0,0,2223,1,0,2,0,3,1,8,Typ,2,Attchd,1973.0,2,516,300,0,0,0,0,0,,0,2,2007,WD,Normal,244000
71,72,0.6106194690265486,20,RL,69.0,7599,Pave,,Reg,Lvl,AllPub,Corner,Gtl,Mitchel,Norm,Norm,1Fam,1Story,1982,2006,Gable,CompShg,HdBoard,Plywood,None,0.0,CBlock,565,0,280,845,GasA,845,0,0,845,1,0,1,0,2,1,4,Typ,0,Detchd,1987.0,2,360,0,0,0,0,0,0,,0,6,2007,WD,Normal,129500
72,73,0.7256637168141593,60,RL,74.0,10141,Pave,,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,1998,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,40.0,PConc,0,0,832,832,GasA,885,833,0,1718,0,0,2,1,3,1,7,Typ,1,Attchd,1998.0,2,427,0,94,0,0,291,0,,0,12,2009,WD,Normal,185000
73,74,0.6194690265486725,20,RL,85.0,10200,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1954,2003,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,104.0,CBlock,320,362,404,1086,GasA,1086,0,0,1086,1,0,1,0,3,1,6,Typ,0,Attchd,1989.0,2,490,0,0,0,0,0,0,,0,5,2010,WD,Normal,144900
74,75,0.5575221238938053,50,RM,60.0,5790,Pave,,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,1915,1950,Gambrel,CompShg,VinylSd,VinylSd,None,0.0,CBlock,0,0,840,840,GasA,840,765,0,1605,0,0,2,0,3,2,8,Typ,0,Detchd,1915.0,1,379,0,0,202,0,0,0,,0,5,2010,WD,Normal,107400
75,76,0.7079646017699115,180,RM,21.0,1596,Pave,,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,SLvl,1973,1973,Gable,CompShg,CemntBd,CmentBd,None,0.0,CBlock,462,0,0,462,GasA,526,462,0,988,1,0,1,0,2,1,5,Typ,0,BuiltIn,1973.0,1,297,120,101,0,0,0,0,,0,11,2009,WD,Normal,91000
76,77,0.7168141592920354,20,RL,,8475,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1956,1956,Gable,CompShg,VinylSd,VinylSd,None,0.0,CBlock,228,0,724,952,GasA,952,0,0,952,0,0,1,0,2,1,4,Typ,0,Detchd,1956.0,1,283,0,0,0,0,0,0,,0,4,2008,WD,Normal,135750
77,78,0.6283185840707964,50,RM,50.0,8635,Pave,,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,1948,2001,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,CBlock,336,41,295,672,GasA,1072,213,0,1285,1,0,1,0,2,1,6,Min1,0,Detchd,1948.0,1,240,0,0,0,0,0,0,,0,1,2008,WD,Normal,127000
78,79,0.37168141592920356,90,RL,72.0,10778,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,Duplex,1Story,1968,1968,Hip,CompShg,HdBoard,HdBoard,None,0.0,CBlock,0,0,1768,1768,GasA,1768,0,0,1768,0,0,2,0,4,2,8,Typ,0,,,0,0,0,0,0,0,0,0,,0,4,2010,WD,Normal,136500
79,80,0.6283185840707964,50,RM,60.0,10440,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,1910,1981,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,PConc,0,0,440,440,GasA,682,548,0,1230,0,0,1,1,2,1,5,Typ,0,Detchd,1966.0,2,440,74,0,128,0,0,0,,0,5,2009,WD,Normal,110000
80,81,0.7610619469026548,60,RL,100.0,13000,Pave,,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,2Story,1968,1968,Gable,CompShg,VinylSd,VinylSd,BrkFace,576.0,CBlock,448,0,448,896,GasA,1182,960,0,2142,0,0,2,1,4,1,8,Typ,1,Attchd,1968.0,1,509,0,72,0,0,252,0,,0,6,2009,WD,Normal,193500
81,82,0.7699115044247787,120,RM,32.0,4500,Pave,,Reg,Lvl,AllPub,FR2,Gtl,Mitchel,Norm,Norm,TwnhsE,1Story,1998,1998,Hip,CompShg,VinylSd,VinylSd,BrkFace,443.0,PConc,1201,0,36,1237,GasA,1337,0,0,1337,1,0,2,0,2,1,5,Typ,0,Attchd,1998.0,2,405,0,199,0,0,0,0,,0,3,2006,WD,Normal,153500
82,83,0.8230088495575221,20,RL,78.0,10206,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,2007,2007,Gable,CompShg,VinylSd,VinylSd,Stone,468.0,PConc,33,0,1530,1563,GasA,1563,0,0,1563,0,0,2,0,3,1,6,Typ,1,Attchd,2007.0,3,758,144,99,0,0,0,0,,0,10,2008,WD,Normal,245000
83,84,0.6283185840707964,20,RL,80.0,8892,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1960,1960,Gable,CompShg,MetalSd,MetalSd,BrkCmn,66.0,CBlock,0,0,1065,1065,GasA,1065,0,0,1065,0,0,1,1,3,1,6,Typ,0,Detchd,1974.0,2,461,74,0,0,0,0,0,,0,7,2007,COD,Normal,126500
84,85,0.7256637168141593,80,RL,,8530,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,1995,1996,Gable,CompShg,HdBoard,HdBoard,BrkFace,22.0,PConc,0,0,384,384,GasA,804,670,0,1474,0,0,2,1,3,1,7,Typ,1,BuiltIn,1995.0,2,400,120,72,0,0,0,0,Shed,700,5,2009,WD,Normal,168500
85,86,0.7522123893805309,60,RL,121.0,16059,Pave,,Reg,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,2Story,1991,1992,Hip,CompShg,HdBoard,HdBoard,BrkFace,284.0,CBlock,0,0,1288,1288,GasA,1301,1116,0,2417,0,0,2,1,4,1,9,Typ,1,Attchd,1991.0,2,462,127,82,0,0,0,0,,0,4,2006,WD,Normal,260000
86,87,0.831858407079646,60,RL,122.0,11911,Pave,,IR2,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,PConc,0,0,684,684,GasA,684,876,0,1560,0,0,2,1,3,1,6,Typ,1,BuiltIn,2005.0,2,400,100,38,0,0,0,0,,0,3,2009,WD,Normal,174000
87,88,0.7787610619469026,160,FV,40.0,3951,Pave,Pave,Reg,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,2009,2009,Gable,CompShg,VinylSd,VinylSd,Stone,76.0,PConc,0,0,612,612,GasA,612,612,0,1224,0,0,2,1,2,1,4,Typ,0,Detchd,2009.0,2,528,0,234,0,0,0,0,,0,6,2009,New,Partial,164500
88,89,0.21238938053097345,50,C (all),105.0,8470,Pave,,IR1,Lvl,AllPub,Corner,Gtl,IDOTRR,Feedr,Feedr,1Fam,1.5Fin,1915,1982,Hip,CompShg,Plywood,Plywood,None,0.0,CBlock,0,0,1013,1013,GasA,1013,0,513,1526,0,0,1,0,2,1,6,Typ,0,,,0,0,0,0,156,0,0,0,,0,10,2009,ConLD,Abnorml,85000
89,90,0.5398230088495575,20,RL,60.0,8070,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,1994,1995,Gable,CompShg,VinylSd,VinylSd,None,0.0,PConc,588,0,402,990,GasA,990,0,0,990,1,0,1,0,3,1,5,Typ,0,,,0,0,0,0,0,0,0,0,,0,8,2007,WD,Normal,123600
90,91,0.4690265486725664,20,RL,60.0,7200,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1950,1950,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,Slab,0,0,0,0,GasA,1040,0,0,1040,0,0,1,0,2,1,4,Typ,0,Detchd,1950.0,2,420,0,29,0,0,0,0,,0,7,2006,WD,Normal,109900
91,92,0.6106194690265486,20,RL,85.0,8500,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1961,1961,Hip,CompShg,HdBoard,HdBoard,BrkCmn,203.0,CBlock,600,0,635,1235,GasA,1235,0,0,1235,0,0,1,0,2,1,6,Typ,0,Attchd,1961.0,2,480,0,0,0,0,0,0,,0,12,2006,WD,Abnorml,98600
92,93,0.6814159292035398,30,RL,80.0,13360,Pave,Grvl,IR1,HLS,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,1921,2006,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,BrkTil,713,0,163,876,GasA,964,0,0,964,1,0,1,0,2,1,5,Typ,0,Detchd,1921.0,2,432,0,0,44,0,0,0,,0,8,2009,WD,Normal,163500
93,94,0.6283185840707964,190,C (all),60.0,7200,Pave,,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,2fmCon,2.5Unf,1910,1998,Hip,CompShg,MetalSd,MetalSd,None,0.0,BrkTil,1046,0,168,1214,GasW,1260,1031,0,2291,0,1,2,0,4,2,9,Typ,1,Detchd,1900.0,2,506,0,0,0,0,99,0,,0,11,2007,WD,Normal,133900
94,95,0.7699115044247787,60,RL,69.0,9337,Pave,,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,1997,1997,Gable,CompShg,VinylSd,VinylSd,None,0.0,PConc,648,0,176,824,GasA,905,881,0,1786,1,0,2,1,3,1,7,Typ,0,Attchd,1997.0,2,684,0,162,0,0,0,0,,0,5,2007,WD,Normal,204750
95,96,0.7964601769911505,60,RL,,9765,Pave,,IR2,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,1993,1993,Gable,CompShg,VinylSd,VinylSd,BrkFace,68.0,PConc,310,0,370,680,GasA,680,790,0,1470,0,0,2,1,3,1,6,Typ,1,BuiltIn,1993.0,2,420,232,63,0,0,0,0,Shed,480,4,2009,WD,Normal,185000
96,97,0.7787610619469026,20,RL,78.0,10264,Pave,,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,1999,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,183.0,PConc,1162,0,426,1588,GasA,1588,0,0,1588,0,0,2,0,3,1,6,Typ,0,Attchd,1999.0,2,472,158,29,0,0,0,0,,0,8,2006,WD,Normal,214000
97,98,0.6460176991150443,20,RL,73.0,10921,Pave,,Reg,HLS,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,1965,1965,Hip,CompShg,HdBoard,HdBoard,BrkFace,48.0,CBlock,520,0,440,960,GasA,960,0,0,960,1,0,1,0,3,1,6,Typ,0,Attchd,1965.0,1,432,120,0,0,0,0,0,,0,5,2007,WD,Normal,94750
98,99,0.48672566371681414,30,RL,85.0,10625,Pave,,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,1920,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,BrkTil,108,0,350,458,GasA,835,0,0,835,0,0,1,0,2,1,5,Typ,0,Basment,1920.0,1,366,0,0,77,0,0,0,Shed,400,5,2010,COD,Abnorml,83000
99,100,0.4424778761061947,20,RL,77.0,9320,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1959,1959,Gable,CompShg,Plywood,Plywood,None,0.0,CBlock,569,0,381,950,GasA,1225,0,0,1225,1,0,1,1,3,1,6,Typ,0,,,0,0,352,0,0,0,0,0,Shed,400,1,2010,WD,Normal,128950
100,101,0.7610619469026548,20,RL,,10603,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,1977,2001,Gable,CompShg,Plywood,Plywood,BrkFace,28.0,PConc,1200,0,410,1610,GasA,1610,0,0,1610,1,0,2,0,3,1,6,Typ,2,Attchd,1977.0,2,480,168,68,0,0,0,0,,0,2,2010,WD,Normal,205000
101,102,0.7433628318584071,60,RL,77.0,9206,Pave,,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,1985,1985,Gable,CompShg,HdBoard,HdBoard,BrkFace,336.0,CBlock,0,0,741,741,GasA,977,755,0,1732,0,0,2,1,3,1,7,Typ,1,Attchd,1985.0,2,476,192,46,0,0,0,0,,0,6,2010,WD,Normal,178000
102,103,0.3805309734513274,90,RL,64.0,7018,Pave,,Reg,Bnk,AllPub,Inside,Gtl,SawyerW,Norm,Norm,Duplex,1Story,1979,1979,Gable,CompShg,HdBoard,HdBoard,None,0.0,Slab,0,0,0,0,GasA,1535,0,0,1535,0,0,2,0,4,2,8,Typ,0,Attchd,1979.0,2,410,0,0,0,0,0,0,,0,6,2009,WD,Alloca,118964
103,104,0.7256637168141593,20,RL,94.0,10402,Pave,,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,2009,2009,Gable,CompShg,VinylSd,VinylSd,None,0.0,PConc,0,0,1226,1226,GasA,1226,0,0,1226,0,0,2,0,3,1,6,Typ,0,Attchd,2009.0,3,740,0,36,0,0,0,0,,0,5,2010,WD,Normal,198900
104,105,0.7345132743362832,50,RM,,7758,Pave,,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,1931,1950,Gable,CompShg,Stucco,Stucco,BrkFace,600.0,PConc,224,0,816,1040,GasA,1226,592,0,1818,0,0,1,1,4,1,7,Typ,2,Detchd,1951.0,1,240,0,0,0,0,184,0,,0,6,2007,WD,Normal,169500
105,106,0.831858407079646,60,FV,75.0,9375,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,2003,2004,Hip,CompShg,VinylSd,VinylSd,BrkFace,768.0,PConc,0,0,1053,1053,GasA,1053,939,0,1992,0,0,2,1,3,1,9,Typ,1,Attchd,2003.0,2,648,140,45,0,0,0,0,,0,8,2008,WD,Normal,250000
106,107,0.48672566371681414,30,RM,60.0,10800,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,1885,1995,Mansard,CompShg,VinylSd,VinylSd,None,0.0,BrkTil,0,0,641,641,GasA,1047,0,0,1047,0,0,1,0,2,1,6,Typ,0,Detchd,1954.0,1,273,0,0,0,0,0,0,Shed,450,8,2007,WD,Normal,100000
107,108,0.6371681415929203,20,RM,50.0,6000,Pave,,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,1948,1950,Gable,CompShg,VinylSd,VinylSd,None,0.0,CBlock,104,169,516,789,GasA,789,0,0,789,0,0,1,0,2,1,5,Typ,0,Detchd,1948.0,1,250,0,0,0,0,0,0,,0,4,2008,WD,Partial,115000
108,109,0.3185840707964602,50,RM,85.0,8500,Pave,,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Artery,Norm,1Fam,1.5Fin,1919,2005,Gable,CompShg,CemntBd,CmentBd,None,0.0,CBlock,0,0,793,793,GasW,997,520,0,1517,0,0,2,0,3,1,7,Typ,0,,,0,0,0,0,144,0,0,0,,0,8,2007,WD,Normal,115000
109,110,0.7522123893805309,20,RL,105.0,11751,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,1977,1977,Hip,CompShg,Plywood,Plywood,BrkFace,480.0,CBlock,705,0,1139,1844,GasA,1844,0,0,1844,0,0,2,0,3,1,7,Typ,1,Attchd,1977.0,2,546,0,122,0,0,0,0,,0,1,2010,COD,Normal,190000
110,111,0.6106194690265486,50,RL,75.0,9525,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,1954,1972,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,CBlock,444,0,550,994,GasA,1216,639,0,1855,0,0,2,0,4,1,7,Typ,0,Attchd,1954.0,1,325,182,0,0,0,0,0,,0,10,2006,WD,Normal,136900
111,112,0.7699115044247787,80,RL,,7750,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,2000,2000,Gable,CompShg,VinylSd,VinylSd,None,0.0,PConc,250,0,134,384,GasA,774,656,0,1430,0,0,2,1,3,1,7,Typ,1,BuiltIn,2000.0,2,400,180,0,0,0,0,0,,0,4,2010,WD,Normal,180000
112,113,0.8938053097345132,60,RL,77.0,9965,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,2007,2007,Gable,CompShg,VinylSd,VinylSd,Stone,220.0,PConc,984,0,280,1264,GasA,1282,1414,0,2696,1,0,2,1,4,1,10,Typ,1,BuiltIn,2007.0,3,792,120,184,0,0,168,0,,0,10,2007,New,Partial,383970
113,114,0.7522123893805309,20,RL,,21000,Pave,,Reg,Bnk,AllPub,Corner,Gtl,Crawfor,Norm,Norm,1Fam,1Story,1953,1953,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,184.0,CBlock,35,869,905,1809,GasA,2259,0,0,2259,1,0,2,0,3,1,7,Typ,2,Basment,1953.0,2,450,166,120,192,0,0,0,,0,10,2007,COD,Abnorml,217000
114,115,0.7168141592920354,70,RL,61.0,7259,Pave,,IR1,Lvl,AllPub,Inside,Mod,Crawfor,Norm,Norm,1Fam,2Story,1945,2002,Gambrel,CompShg,Wd Sdng,Wd Sdng,None,0.0,CBlock,774,150,104,1028,GasA,1436,884,0,2320,1,0,2,1,3,1,9,Typ,1,Detchd,1945.0,1,180,224,0,0,0,0,0,,0,7,2007,WD,Normal,259500
115,116,0.7079646017699115,160,FV,34.0,3230,Pave,Pave,Reg,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,1999,1999,Gable,CompShg,MetalSd,MetalSd,BrkFace,1129.0,PConc,419,0,310,729,GasA,729,729,0,1458,0,0,2,1,2,1,5,Typ,1,Detchd,1999.0,2,440,0,32,0,0,0,0,,0,6,2007,WD,Normal,176000
116,117,0.6194690265486725,20,RL,,11616,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,1962,1962,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,116.0,CBlock,170,670,252,1092,GasA,1092,0,0,1092,0,1,1,0,3,1,6,Typ,1,Attchd,1962.0,1,288,0,20,144,0,0,0,,0,9,2009,WD,Normal,139000
117,118,0.6460176991150443,20,RL,74.0,8536,Pave,,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,2006,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,PConc,0,0,1125,1125,GasA,1125,0,0,1125,0,0,1,1,2,1,5,Typ,0,Attchd,2007.0,2,430,80,64,0,0,0,0,,0,4,2007,New,Partial,155000
118,119,0.7610619469026548,60,RL,90.0,12376,Pave,,Reg,Lvl,AllPub,Corner,Gtl,SawyerW,Norm,Norm,1Fam,2Story,1990,1990,Hip,CompShg,Plywood,Plywood,None,0.0,PConc,1470,0,203,1673,GasA,1699,1523,0,3222,1,0,3,0,5,1,11,Typ,2,Attchd,1990.0,3,594,367,0,0,0,0,0,,0,5,2010,WD,Normal,320000
119,120,0.7964601769911505,60,RL,65.0,8461,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,2005,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,PConc,0,0,728,728,GasA,728,728,0,1456,0,0,2,1,3,1,8,Typ,1,Attchd,2005.0,2,390,0,24,0,0,0,0,,0,7,2006,New,Partial,163990
120,121,0.7522123893805309,80,RL,,21453,Pave,,IR1,Low,AllPub,CulDSac,Sev,ClearCr,Norm,Norm,1Fam,SLvl,1969,1969,Flat,Metal,Plywood,Plywood,None,0.0,CBlock,938,0,0,938,GasA,988,0,0,988,1,0,1,0,1,1,4,Typ,2,Attchd,1969.0,2,540,0,130,0,130,0,0,,0,10,2006,WD,Normal,180000
121,122,0.584070796460177,50,RM,50.0,6060,Pave,,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,1939,1950,Gable,CompShg,AsbShng,AsbShng,None,0.0,PConc,0,0,732,732,GasA,772,351,0,1123,0,0,1,0,3,1,4,Typ,0,Detchd,1979.0,1,264,0,0,140,0,0,0,,0,6,2007,WD,Normal,100000
122,123,0.6371681415929203,20,RL,75.0,9464,Pave,,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,1958,1958,Hip,CompShg,MetalSd,MetalSd,BrkFace,135.0,CBlock,570,0,510,1080,GasA,1080,0,0,1080,0,0,1,0,3,1,5,Typ,0,Attchd,1958.0,1,288,0,0,0,0,130,0,,0,6,2008,WD,Normal,136000
123,124,0.7699115044247787,120,RL,55.0,7892,Pave,,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,TwnhsE,1Story,1993,1993,Gable,CompShg,Plywood,Plywood,None,0.0,PConc,300,0,899,1199,GasA,1199,0,0,1199,0,0,2,0,2,1,5,Typ,0,Attchd,1993.0,2,530,0,63,0,0,0,0,,0,3,2008,WD,Normal,153900
124,125,0.6814159292035398,20,RL,48.0,17043,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,NWAmes,Norm,Norm,1Fam,1Story,1979,1998,Gable,CompShg,HdBoard,HdBoard,None,0.0,CBlock,0,0,1362,1362,GasA,1586,0,0,1586,0,0,2,0,3,1,7,Typ,1,Attchd,1979.0,2,435,192,0,0,0,0,0,,0,1,2009,WD,Normal,181000
125,126,0.34513274336283184,190,RM,60.0,6780,Pave,,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,2fmCon,1.5Fin,1935,1982,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,CBlock,490,0,30,520,GasA,520,0,234,754,1,0,1,0,2,1,5,Typ,0,,,0,0,53,0,0,0,0,0,,0,6,2006,WD,Normal,84500
126,127,0.7256637168141593,120,RL,,4928,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NPkVill,Norm,Norm,TwnhsE,1Story,1976,1976,Gable,CompShg,Plywood,Plywood,None,0.0,CBlock,120,0,958,1078,GasA,958,0,0,958,0,0,2,0,2,1,5,Typ,1,Attchd,1977.0,2,440,0,205,0,0,0,0,,0,2,2007,WD,Normal,128000
127,128,0.4778761061946903,45,RM,55.0,4388,Pave,,IR1,Bnk,AllPub,Inside,Gtl,OldTown,Feedr,Norm,1Fam,1.5Unf,1930,1950,Gable,CompShg,WdShing,Wd Sdng,None,0.0,BrkTil,116,0,556,672,GasA,840,0,0,840,0,0,1,0,3,1,5,Typ,1,,,0,0,0,0,0,0,0,0,,0,6,2007,WD,Normal,87000
128,129,0.6814159292035398,60,RL,69.0,7590,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,PosN,Norm,1Fam,2Story,1966,1966,Gable,CompShg,VinylSd,VinylSd,BrkFace,266.0,CBlock,512,0,148,660,GasA,660,688,0,1348,0,0,1,1,3,1,6,Typ,1,Attchd,1966.0,2,453,188,108,0,0,0,0,,0,7,2006,WD,Normal,155000
129,130,0.7522123893805309,20,RL,69.0,8973,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1958,1991,Gable,CompShg,Plywood,Plywood,BrkFace,85.0,CBlock,567,28,413,1008,GasA,1053,0,0,1053,0,1,1,1,3,1,6,Typ,0,2Types,1998.0,2,750,0,80,0,180,0,0,,0,7,2006,WD,Abnorml,150000
130,131,0.7610619469026548,60,RL,88.0,14200,Pave,,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,2Story,1966,1966,Gable,CompShg,MetalSd,MetalSd,BrkFace,309.0,CBlock,445,0,479,924,GasA,1216,941,0,2157,0,0,2,1,4,1,8,Typ,2,Attchd,1966.0,2,487,105,66,0,0,0,0,,0,5,2006,WD,Normal,226000
